0.000759835222435945,0.00150404368706003,0.000000111149943018485,6.27506271868583E-05
0.00116530316904362,0.0015049629311043,0.000000109700399858768,7.77022830731343E-05
0.00917250627141453,0.00151916779855088,0.000000265938298357397,0.000217563832041019
0.0247205048790582,0.00152784075344044,0.00000120991656655476,0.000355769588878438
0.0476909693344323,0.00157591673246411,0.00000156235042628554,0.000491267724324941
0.115144860402602,0.00172968436860224,0.00000164496887648635,0.000750044695398714
0.209484627129133,0.00192790852341437,0.00000269460331140465,0.000986031937943725
0.327843803440266,0.00214583453021739,0.00000289183610691703,0.00119205909901055
0.466626105656419,0.00240783647656655,0.00000216567700121715,0.00136186614756495
0.621614703751989,0.00271148963209266,0.00000801440766913822,0.00149029358236311
0.788100347601856,0.00306293156917107,0.00000173685996253934,0.00157343920078611
0.961024455163442,0.00334394009824977,0.00000950613725867437,0.00160877666529188
